A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_rot_bonds,total_chi0v,total_num_rings,total_mw,total_kappa3,total_kappa1,total_n_carbon,total_arom_rings,total_num_valence_electrons,total_hbd,total_chi1v,total_tpsa,total_molar_ref,charge,total_heavy_atom_count,total_kappa2,total_n_oxygen,total_num_aromatic_heterocycles,total_num_sat_rings,total_num_aliphatic_rings,total_logp,total_balabanj,total_num_heteroatoms,total_hba,total_n_nitrogen,total_bertzct,total_hallkieralpha,predicted_docking_score,Consensus_Class,score,fluorescence
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,99.0,147.258622,0.0,3447.3960000000006,113.714585,224.488537,159.0,0.0,1366.0,16.0,72.12315,987.9,885.9274,6.0,234.0,127.76372,66.0,0.0,0.0,0.0,3.8213,63.12504199999999,75.0,66.0,6.0,2963.84018,-17.629999999999995,-8.6886425,1,3.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,133.291082,2.0,3158.588,88.430188,199.80468,146.0,0.0,1252.0,24.0,66.304158,999.38,811.8412000000001,6.0,216.0,103.84376,60.0,0.0,2.0,2.0,-2.4249999999999994,65.26592,70.0,60.0,8.0,2831.127752,-17.759999999999998,-8.786235,0,5.0,Low
0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,141.639258,0.0,3313.792,117.859774,217.375844,154.0,0.0,1308.0,14.0,69.938426,900.92,869.1338000000001,6.0,224.0,135.836974,56.0,0.0,0.0,0.0,7.6278,56.78793999999999,70.0,56.0,10.0,2611.44866,-17.099999999999998,-8.665842,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,151.959148,0.0,3295.4480000000003,96.81242,216.372358,176.0,0.0,1328.0,8.0,79.41869,657.24,928.8204,6.0,228.0,121.076426,42.0,0.0,0.0,0.0,27.7388,66.61004,52.0,42.0,8.0,2851.196792,-17.04,-8.437522,1,2.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.0,136.233663,0.0,3182.617,109.629737,208.844716,148.0,0.0,1254.0,9.0,67.268729,845.15,825.5449,6.0,215.0,128.072105,54.0,0.0,0.0,0.0,1.5669999999999993,56.966315,67.0,54.0,9.0,2468.9133850000003,-16.98,-8.674006,1,3.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,108.0,145.725874,0.0,3323.2290000000003,109.588283,212.74,165.0,0.0,1342.0,13.0,75.320538,805.32,891.6325,6.0,231.0,132.410555,57.0,0.0,0.0,0.0,7.1483,70.824635,66.0,57.0,9.0,2728.5942469999995,-18.26,-8.652217,1,3.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,139.43927200000002,0.0,3240.87,106.273152,209.732358,154.0,0.0,1292.0,16.0,70.126784,876.52,855.6686,6.0,222.0,128.032572,56.0,0.0,0.0,0.0,4.501,64.31356,68.0,56.0,10.0,2614.705046,-17.68,-8.710456,1,3.0,Medium
0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,71.0,125.616203,0.0,2942.403,88.130244,189.562358,136.0,0.0,1168.0,25.0,61.340047,939.99,765.6738,6.0,201.0,98.015224,53.0,0.0,0.0,0.0,-2.9182,64.51043899999999,65.0,53.0,10.0,2599.1731680000003,-16.85,-8.785079,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0,165.629006,8.0,3769.8,94.663196,232.02164600000003,184.0,0.0,1504.0,30.0,87.823958,945.24,1007.1046,14.0,260.0,119.26313,52.0,0.0,8.0,8.0,-9.2576,58.257904,76.0,52.0,22.0,3615.32176,-18.0,-8.816021,1,4.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,125.0,156.83295600000002,0.0,3598.906,128.153927,232.496179,175.0,0.0,1446.0,6.0,80.00028800000001,831.5,948.4126,6.0,248.0,150.346934,66.0,0.0,0.0,0.0,10.1041,66.32855,73.0,66.0,6.0,2916.410326,-18.21,-8.586924,2,0.0,High
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,137.240794,0.0,3163.6580000000004,94.216998,207.964716,150.0,0.0,1248.0,18.0,67.373412,905.94,836.0152,6.0,214.0,111.102552,52.0,0.0,0.0,0.0,9.919,60.620572,64.0,52.0,8.0,2720.622306,-16.86,-8.7275505,0,6.0,Low
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,149.03807799999998,0.0,3339.3100000000004,97.258434,217.732358,162.0,0.0,1340.0,40.0,74.591054,1025.72,919.2304,6.0,230.0,105.160032,42.0,0.0,0.0,0.0,-1.0217999999999998,69.942434,68.0,42.0,24.0,3128.952018,-17.68,-8.787126,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,157.0,175.25454,2.0,4095.456,172.75227700000002,262.168501,197.0,0.0,1646.0,6.0,93.874078,942.26,1064.7786,6.0,282.0,186.208998,78.0,0.0,2.0,2.0,9.031100000000002,62.217962,85.0,78.0,6.0,3280.935458,-18.69,-8.560743,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.0,137.136568,2.0,3239.146,91.474245,206.800859,149.0,0.0,1278.0,22.0,68.018438,985.4,830.866,8.0,220.0,109.097576,60.0,0.0,2.0,2.0,-2.3572999999999995,61.880456,71.0,60.0,8.0,2862.565178,-17.47,-8.797131,0,6.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,126.0,160.39976,0.0,3675.488,133.202044,239.41235800000004,176.0,0.0,1472.0,12.0,81.06452999999999,889.96,975.0632,6.0,252.0,153.010866,62.0,0.0,0.0,0.0,7.704400000000001,63.18372,76.0,62.0,12.0,3011.020168,-18.0,-8.6061,1,1.0,Medium
2.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,167.04931,0.0,3657.9360000000006,106.847476,239.732358,184.0,0.0,1472.0,30.0,86.51886999999999,871.3999999999999,1011.3366,14.0,252.0,126.345946,44.0,0.0,0.0,0.0,-1.1808,69.991928,68.0,44.0,22.0,3330.129032,-17.68,-8.779539,1,4.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,95.0,138.28780899999998,0.0,3236.2339999999995,106.961431,210.728537,151.0,0.0,1282.0,15.0,68.447786,896.9200000000001,846.3263,6.0,220.0,127.75663,57.0,0.0,0.0,0.0,5.0571,60.910926,69.0,57.0,9.0,2598.157308,-17.389999999999997,-8.702958,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,137.94829,0.0,3212.816,103.109972,207.73235800000003,152.0,0.0,1280.0,18.0,69.178654,898.52,846.0882,6.0,220.0,123.626306,56.0,0.0,0.0,0.0,3.1928,65.03391199999999,68.0,56.0,10.0,2630.810112,-17.68,-8.733404,0,5.0,Low
0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,112.0,148.590726,0.0,3435.693,115.639113,220.906179,167.0,0.0,1378.0,10.0,75.875731,847.45,908.8277,6.0,237.0,141.210312,62.0,0.0,0.0,0.0,8.3673,69.669539,70.0,62.0,7.0,2716.514032,-18.8,-8.604204,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,130.684923,0.0,3077.997,91.80554,199.768537,141.0,0.0,1216.0,25.0,64.058373,987.53,798.0291,6.0,209.0,105.922439,54.0,0.0,0.0,0.0,-3.5443,64.332027,68.0,54.0,11.0,2641.117243,-17.349999999999998,-8.786604,0,5.0,Low
0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,132.975347,0.0,3113.639,94.640703,200.597922,146.0,0.0,1238.0,23.0,66.405109,958.73,810.4533,6.0,213.0,108.173391,56.0,0.0,0.0,0.0,-2.0392,67.73466099999999,67.0,56.0,9.0,2680.637059,-17.639999999999997,-8.781529,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,138.0,162.432794,0.0,3801.496000000001,154.21502800000002,247.252358,180.0,0.0,1520.0,10.0,84.610506,954.08,986.8742,6.0,260.0,167.56821399999998,72.0,0.0,0.0,0.0,7.716400000000001,63.07737599999999,80.0,72.0,6.0,3020.175352,-18.16,-8.596141,2,0.0,High
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,96.0,139.54600599999998,0.0,3238.902,106.633414,209.557922,154.0,0.0,1292.0,20.0,70.400162,904.12,859.4236000000001,6.0,222.0,125.601316,54.0,0.0,0.0,0.0,3.119,65.03391199999999,68.0,54.0,12.0,2653.78219,-17.68,-8.749601,0,7.0,Low
1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,111.0,144.113362,0.0,3320.561,115.774849,213.736179,162.0,0.0,1332.0,6.0,73.381711,776.12,878.8816,6.0,229.0,139.578936,60.0,0.0,0.0,0.0,9.6144,65.549722,67.0,60.0,6.0,2593.644672,-17.97,-8.574061,2,0.0,High
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,137.89524799999998,0.0,3082.856,90.752492,200.05235800000003,152.0,0.0,1232.0,20.0,67.891634,830.28,837.3336,6.0,212.0,99.510522,46.0,0.0,0.0,0.0,8.4348,69.942328,60.0,46.0,12.0,2754.482064,-17.36,-8.73847,1,4.0,Medium
1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,74.0,126.770331,0.0,2994.859,90.941093,194.384101,137.0,0.0,1182.0,23.0,61.979677,957.59,772.7488000000001,6.0,203.0,103.611044,55.0,0.0,0.0,0.0,-0.3747,61.11863699999999,66.0,55.0,8.0,2584.183336,-16.56,-8.771905,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,137.756332,0.0,3178.858,92.625568,205.732358,150.0,0.0,1268.0,32.0,68.616072,1003.32,847.6407999999999,6.0,218.0,105.83083,50.0,0.0,0.0,0.0,-2.2709999999999995,68.56894799999999,68.0,50.0,16.0,2833.651294,-17.68,-8.829332,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,114.0,156.66882199999998,0.0,3627.256,124.310833,235.372358,171.0,0.0,1448.0,13.0,78.06553199999999,959.39,940.0466,6.0,248.0,139.058872,69.0,0.0,0.0,0.0,5.7043,65.833854,77.0,69.0,6.0,3122.9666890000003,-18.04,-8.660983,1,2.0,Medium
1.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,129.0,188.240805,0.0,4007.284000000001,116.767245,262.736179,211.0,0.0,1626.0,23.0,101.160452,702.28,1126.1205000000002,22.0,278.0,147.421024,43.0,0.0,0.0,0.0,-1.9697,73.72816200000001,67.0,43.0,23.0,3612.452978,-17.97,-8.739167,0,5.0,Low
0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,88.0,147.74097799999998,0.0,3343.246,104.643686,217.557922,162.0,0.0,1340.0,32.0,74.520762,970.52,911.8084,6.0,230.0,116.44796,46.0,0.0,0.0,0.0,1.7485999999999997,67.78187199999999,68.0,46.0,20.0,2962.834158,-17.68,-8.814857,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,154.25232999999997,0.0,3565.24,120.54932399999998,231.41235800000004,168.0,0.0,1424.0,18.0,77.050502,972.36,932.6402,6.0,244.0,135.385802,64.0,0.0,0.0,0.0,3.325600000000001,66.06512799999999,76.0,64.0,10.0,3075.440432,-18.0,-8.679117,1,4.0,Medium
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,101.0,140.68248599999998,0.0,3244.522,105.58487300000002,208.736179,157.0,0.0,1302.0,18.0,71.91653600000001,858.9200000000001,867.0616,6.0,224.0,128.308514,54.0,0.0,0.0,0.0,3.517900000000001,67.716194,67.0,54.0,12.0,2631.252784,-17.97,-8.7213335,0,6.0,Low
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,146.712895,0.0,3468.673,125.653894,230.557074,155.0,0.0,1354.0,7.0,69.717041,940.04,885.5264,6.0,231.0,143.824217,64.0,0.0,0.0,0.0,10.0623,49.417752,76.0,64.0,6.0,2730.566589,-16.68,-8.597281,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,107.0,148.500295,0.0,3439.0330000000004,116.821444,223.242358,162.0,0.0,1372.0,13.0,73.990781,914.63,891.5786,6.0,235.0,131.296536,65.0,0.0,0.0,0.0,4.9356,62.67107899999999,73.0,65.0,6.0,2957.969052,-17.169999999999998,-8.688464,1,3.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,135.36172100000002,0.0,3140.749,105.708452,203.562358,150.0,0.0,1252.0,11.0,68.236701,802.39,828.2888,6.0,215.0,128.349572,55.0,0.0,0.0,0.0,6.565200000000001,60.199159,65.0,55.0,8.0,2481.1286,-16.849999999999998,-8.667152,1,3.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,95.0,134.054241,0.0,3110.727,102.545272,201.562358,148.0,0.0,1240.0,15.0,67.51007899999999,829.99,822.8098,6.0,213.0,123.943306,53.0,0.0,0.0,0.0,4.4030000000000005,60.91951099999999,65.0,53.0,10.0,2497.233666,-16.849999999999998,-8.71563,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,140.831785,0.0,3209.58,92.660061,206.736179,155.0,0.0,1290.0,35.0,71.371716,988.52,870.2745,6.0,222.0,106.049968,47.0,0.0,0.0,0.0,-2.9041,72.189458,67.0,47.0,19.0,2896.339338,-17.97,-8.827288,0,5.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,133.474584,2.0,3156.62,88.430188,199.80468,146.0,0.0,1252.0,26.0,66.525666,1004.98,815.9426000000001,6.0,216.0,103.84376,58.0,0.0,2.0,2.0,-3.2789999999999995,65.26592,70.0,58.0,10.0,2831.127752,-17.759999999999998,-8.799483,1,4.0,Medium
2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,147.931927,0.0,3327.251,96.748931,216.732358,161.0,0.0,1334.0,38.0,73.962916,1020.12,910.512,6.0,229.0,105.353421,44.0,0.0,0.0,0.0,-0.5579000000000001,69.800381,68.0,44.0,22.0,3096.652421,-17.68,-8.807959,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,72.0,133.852691,3.0,3188.566,87.416656,199.840841,147.0,0.0,1262.0,22.0,66.652416,1003.01,811.8278,6.0,218.0,102.765019,63.0,0.0,3.0,3.0,-2.1905,63.94122,71.0,63.0,6.0,2899.07644,-17.799999999999997,-8.7719965,1,4.0,Medium
3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,115.0,164.257566,0.0,3660.188,117.297387,240.728537,181.0,0.0,1462.0,14.0,84.43656199999998,784.2,989.201,14.0,250.0,143.922284,52.0,0.0,0.0,0.0,4.4891000000000005,62.836382,69.0,52.0,14.0,3064.599806,-17.39,-8.696354,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,138.75437399999998,0.0,3212.8160000000003,112.49668,207.732358,152.0,0.0,1280.0,14.0,68.29990600000001,854.52,846.693,6.0,220.0,124.88801399999998,56.0,0.0,0.0,0.0,4.2424,63.197884,68.0,56.0,10.0,2608.1228,-17.68,-8.701408,1,4.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,74.0,124.463611,0.0,2923.905,86.848495,186.566179,137.0,0.0,1166.0,21.0,61.652015,905.59,755.5286000000001,6.0,201.0,98.46931,57.0,0.0,0.0,0.0,-2.1194999999999995,67.50836699999999,64.0,57.0,6.0,2552.927838,-17.14,-8.74645,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,138.94807,0.0,3222.372,116.689217,206.736179,155.0,0.0,1290.0,6.0,69.611118,776.12,846.5626,6.0,222.0,134.090096,60.0,0.0,0.0,0.0,6.8837,64.724062,67.0,60.0,6.0,2500.179794,-17.97,-8.582838,1,2.0,Medium
0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,126.0,179.290734,0.0,3951.576000000001,133.39968299999998,261.198537,195.0,0.0,1584.0,15.0,90.680904,849.72,1066.4247,12.0,270.0,149.409579,57.0,0.0,0.0,0.0,7.5501,61.483692000000005,75.0,57.0,15.0,3543.294786,-16.92,-8.6479,1,3.0,Medium
3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,145.148638,0.0,3365.429,117.119004,219.728537,160.0,0.0,1336.0,6.0,72.131975,822.52,882.7224,6.0,229.0,140.737753,60.0,0.0,0.0,0.0,11.4298,59.264101,69.0,60.0,6.0,2622.0401570000004,-17.39,-8.573918,2,0.0,High
2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,189.57500600000003,16.0,4310.5380000000005,94.42303,254.310934,214.0,0.0,1716.0,22.0,104.435752,870.3599999999999,1135.9282,22.0,298.0,132.5041,60.0,0.0,16.0,16.0,-15.233,47.885942,84.0,60.0,22.0,4310.68679,-18.32,-8.916437,1,4.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,141.0,174.38457799999998,0.0,3983.328,150.760519,258.096179,191.0,0.0,1602.0,6.0,87.597456,923.8,1038.1346,6.0,274.0,161.327696,76.0,0.0,0.0,0.0,8.709700000000002,67.202032,83.0,76.0,6.0,3430.81933,-18.61,-8.58469,2,0.0,High
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,108.0,146.485757,3.0,3396.184,111.749239,211.848483,167.0,0.0,1366.0,6.0,76.252623,780.61,893.8202,6.0,236.0,136.70772699999998,63.0,0.0,3.0,3.0,7.2367,64.775903,69.0,63.0,6.0,2782.64194,-18.38,-8.632017,1,1.0,Medium
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,158.0,178.39788199999998,0.0,4114.042,176.80368600000003,269.092358,198.0,0.0,1652.0,10.0,93.95344,958.2,1085.1278,6.0,282.0,187.615188,72.0,0.0,0.0,0.0,11.0254,62.49319,84.0,72.0,10.0,3272.886438,-18.32,-8.560389,2,0.0,High
0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,124.0,168.023504,0.0,3787.696,135.03778,247.317922,186.0,0.0,1520.0,8.0,84.341796,860.3,1009.6844,6.0,260.0,151.095302,64.0,0.0,0.0,0.0,14.8278,64.98284,74.0,64.0,8.0,3211.626854,-17.919999999999998,-8.597263,2,0.0,High
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,72.0,145.506362,0.0,3285.1220000000003,94.496944,213.732358,158.0,0.0,1316.0,38.0,71.541238,1051.7,893.9012,4.0,226.0,99.598506,46.0,0.0,0.0,0.0,1.5246,70.451744,68.0,46.0,20.0,3114.623448,-17.68,-8.807013,1,3.0,Medium
