A,B,C,D,E,H,I,P,N,DP,total_hba,total_num_aromatic_heterocycles,total_rot_bonds,total_n_nitrogen,total_num_rings,total_logp,total_tpsa,total_heavy_atom_count,total_hallkieralpha,total_kappa3,total_kappa2,total_balabanj,total_chi1v,total_n_carbon,total_n_oxygen,total_chi0v,total_num_aliphatic_rings,total_arom_rings,total_mw,total_bertzct,total_hbd,charge,total_num_valence_electrons,total_molar_ref,total_num_heteroatoms,total_num_sat_rings,total_kappa1,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,5.0,21.0,54.0,0.0,67.0,18.0,0.0,-3.0838999999999994,909.21,187.0,-20.62,92.983203,87.736748,68.08740499999999,54.507808,123.0,46.0,112.637791,0.0,0.0,2673.081,2432.212869,10.0,6.0,1058.0,704.5855,64.0,0.0,166.38,-8.514327,1,4,Medium
0.0,6.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,21.0,58.0,0.0,85.0,7.0,13.0,23.719700000000003,698.34,250.0,-28.94,83.77848800000001,106.16398,55.380793,76.416977,192.0,51.0,145.408372,0.0,13.0,3464.046,4630.435111000001,0.0,6.0,1345.0,961.076,58.0,0.0,196.207624,-9.072732,1,4,Medium
0.0,5.0,0.0,6.0,0.0,5.0,0.0,6.0,0.0,22.0,61.0,0.0,84.0,6.0,11.0,19.5779,770.53,244.0,-27.6,84.118909,108.139678,59.867608,73.75178700000001,183.0,55.0,141.42125299999998,0.0,11.0,3403.92,4241.118995000001,5.0,6.0,1326.0,931.972,61.0,0.0,195.369981,-9.04042,1,4,Medium
0.0,7.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,21.0,57.0,0.0,83.0,7.0,13.0,23.8409,689.1100000000001,248.0,-28.74,82.601358,104.697414,55.652332,75.777731,191.0,50.0,144.293017,0.0,13.0,3434.02,4602.201225000001,0.0,6.0,1333.0,954.418,57.0,0.0,194.421735,-9.070738,1,4,Medium
0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,21.0,51.0,0.0,71.0,19.0,7.0,5.716699999999998,909.07,218.0,-26.04,87.267018,91.797012,62.997628,64.09947500000001,155.0,44.0,126.744481,0.0,7.0,3049.522,3697.597125,12.0,6.0,1189.0,830.2666000000002,63.0,0.0,178.63113899999996,-8.949809,1,4,Medium
0.0,5.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,21.0,59.0,0.0,87.0,7.0,13.0,23.5985,707.57,252.0,-29.14,84.955618,107.630546,55.10925400000001,77.05622299999999,193.0,52.0,146.523727,0.0,13.0,3494.072,4658.668997000001,0.0,6.0,1357.0,967.734,59.0,0.0,197.993513,-9.074651,1,4,Medium
0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,4.0,21.0,54.0,0.0,66.0,16.0,0.0,-1.1222999999999996,863.32,185.0,-20.09,91.477155,87.484837,67.87394599999999,54.257808,123.0,46.0,112.06044,0.0,0.0,2645.067,2366.468788,8.0,6.0,1048.0,699.0144,62.0,0.0,164.91,-8.51554,1,4,Medium
0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0,21.0,51.0,0.0,71.0,17.0,8.0,8.8586,863.1800000000001,221.0,-26.290000000000003,85.312278,92.480513,62.044951000000005,65.40660500000001,160.0,44.0,128.553882,0.0,8.0,3083.579,3820.130589,10.0,6.0,1201.0,844.3005,61.0,0.0,179.477016,-8.972184,1,4,Medium
0.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,6.0,22.0,61.0,0.0,90.0,19.0,8.0,6.662899999999999,1009.21,246.0,-29.21,99.264257,107.866891,63.258998,72.871527,173.0,54.0,142.362133,0.0,8.0,3451.918,4187.895098,12.0,6.0,1347.0,929.9656,73.0,0.0,201.444128,-8.925563,1,4,Medium
0.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0,6.0,21.0,54.0,0.0,68.0,20.0,0.0,-5.0455000000000005,955.1,189.0,-21.15,94.489251,87.98865900000001,68.30086399999999,54.757808,123.0,46.0,113.215142,0.0,0.0,2701.0950000000003,2497.95695,12.0,6.0,1068.0,710.1566,66.0,0.0,167.85,-8.5148735,1,4,Medium
0.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0,4.0,21.0,62.0,0.0,75.0,17.0,0.0,-8.7604,1010.5,196.0,-20.86,97.231209,94.875048,67.695306,56.361656,126.0,53.0,116.00997,0.0,0.0,2811.132,2542.397588,13.0,6.0,1111.0,723.1984,70.0,0.0,175.14,-8.545686,1,4,Medium
0.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0,5.0,21.0,54.0,0.0,73.0,18.0,0.0,0.7326999999999995,909.21,199.0,-20.62,105.259257,92.075582,68.685011,59.642860000000006,135.0,46.0,122.101897,0.0,0.0,2841.405,2608.219497,10.0,6.0,1130.0,759.5695000000001,64.0,0.0,178.38000000000002,-8.600938,1,4,Medium
0.0,6.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,22.0,61.0,0.0,90.0,7.0,14.0,25.5143,733.8700000000001,264.0,-30.71,87.53581700000001,111.967897,57.542936,80.71430699999999,203.0,54.0,153.218539,0.0,14.0,3656.26,4923.095882,0.0,6.0,1419.0,1014.169,61.0,0.0,206.51939,-9.067354,1,4,Medium
0.0,6.0,2.0,8.0,0.0,0.0,0.0,6.0,0.0,22.0,62.0,0.0,88.0,8.0,12.0,20.896,761.44,256.0,-29.32,90.16033,109.903472,59.693160000000006,77.879798,194.0,54.0,149.39225,0.0,12.0,3558.136,4608.37566,0.0,6.0,1384.0,978.768,62.0,0.0,203.745858,-8.984357,1,4,Medium
0.0,0.0,3.0,9.0,0.0,0.0,0.0,4.0,6.0,22.0,63.0,0.0,86.0,21.0,4.0,-2.5737000000000005,1064.35,230.0,-26.43,104.513283,103.738041,67.55944600000001,67.20250899999999,155.0,54.0,134.709555,0.0,4.0,3255.67,3558.454654,12.0,6.0,1277.0,859.1636000000001,75.0,0.0,195.897064,-8.66057,1,4,Medium
0.0,0.0,4.0,10.0,0.0,4.0,3.0,0.0,0.0,21.0,64.0,0.0,77.0,10.0,0.0,-0.4782000000000002,852.74,199.0,-19.27,101.0919,97.846216,67.330453,59.378304,135.0,54.0,121.456223,0.0,0.0,2853.309,2474.201986,4.0,6.0,1134.0,744.1192000000001,64.0,0.0,179.73,-8.605825,1,4,Medium
0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,21.0,60.0,0.0,77.0,18.0,3.0,-2.5816000000000003,955.38,212.0,-23.57,98.293857,95.770135,65.913712,62.045684,144.0,50.0,125.576546,0.0,3.0,3003.42,3167.906703,8.0,6.0,1180.0,792.0794000000001,68.0,0.0,182.717631,-8.647574,1,4,Medium
0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,4.0,21.0,57.0,0.0,70.0,17.0,0.0,-3.6224,909.35,191.0,-20.66,95.55854399999998,90.224368,68.002656,55.816051,126.0,48.0,115.238365,0.0,0.0,2731.137,2484.771428,8.0,6.0,1081.0,716.1394,65.0,0.0,170.34,-8.517775,1,4,Medium
0.0,0.0,3.0,9.0,0.0,5.0,0.0,4.0,0.0,21.0,66.0,0.0,83.0,9.0,4.0,3.3224,863.86,216.0,-22.66,94.120769,103.475316,62.798442,64.14716,150.0,57.0,127.708994,0.0,4.0,3067.464,3145.466988,5.0,6.0,1207.0,805.9660000000001,66.0,0.0,185.667064,-8.689592,1,4,Medium
0.0,0.0,3.0,9.0,0.0,0.0,5.0,0.0,4.0,21.0,57.0,0.0,75.0,17.0,0.0,-0.4419000000000004,909.35,201.0,-20.66,105.788589,93.840063,68.500661,60.095261,136.0,48.0,123.12512,0.0,0.0,2871.407,2631.443618,8.0,6.0,1141.0,761.9594,65.0,0.0,180.34,-8.584285,1,4,Medium
0.0,4.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,22.0,65.0,0.0,78.0,9.0,4.0,3.5150999999999994,873.47,216.0,-22.69,92.775673,101.941127,66.996028,63.800251,151.0,56.0,127.70995499999998,0.0,4.0,3063.476,3120.206016,6.0,6.0,1205.0,807.5758000000001,65.0,0.0,185.693508,-8.701331,1,4,Medium
0.0,0.0,3.0,9.0,0.0,0.0,0.0,5.0,5.0,22.0,64.0,0.0,88.0,19.0,5.0,0.4469999999999992,1027.69,235.0,-26.880000000000003,103.735673,105.888108,66.33523,69.148885,161.0,55.0,137.634311,0.0,5.0,3319.753,3709.222004,10.0,6.0,1301.0,879.8555,74.0,0.0,198.52883,-8.6894455,1,4,Medium
0.0,5.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,21.0,48.0,0.0,64.0,16.0,5.0,7.817800000000002,817.1500000000001,200.0,-23.380000000000003,82.576965,86.93474599999999,64.133895,59.176972000000006,142.0,42.0,118.215701,0.0,5.0,2811.2960000000003,3136.995314,10.0,6.0,1102.0,768.3605,58.0,0.0,167.099385,-8.739611,1,4,Medium
0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,5.0,22.0,62.0,0.0,80.0,20.0,3.0,-3.8077,1027.57,221.0,-24.89,102.828796,99.423985,69.300071,64.396638,149.0,52.0,130.46195699999998,0.0,3.0,3131.5510000000004,3309.8001240000003,10.0,6.0,1230.0,824.4805,72.0,0.0,190.397631,-8.636916,1,4,Medium
0.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,4.0,21.0,54.0,0.0,81.0,14.0,11.0,16.134000000000004,826.6400000000001,240.0,-28.730000000000004,85.44154499999999,101.094703,57.855894,72.10522800000001,178.0,48.0,138.650992,0.0,11.0,3335.864,4370.319819,8.0,6.0,1296.0,920.3674,62.0,0.0,190.239981,-9.087134,1,4,Medium
0.0,5.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,22.0,62.0,0.0,92.0,7.0,14.0,25.3931,743.1,266.0,-30.91,88.71294700000001,113.434463,57.27139700000001,81.353553,204.0,55.0,154.333894,0.0,14.0,3686.286,4951.329768,0.0,6.0,1431.0,1020.827,62.0,0.0,208.305279,-9.068835,1,4,Medium
0.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0,5.0,22.0,64.0,0.0,78.0,19.0,0.0,-9.9865,1082.69,205.0,-22.18,101.766148,98.528898,71.081665,58.712610000000005,131.0,55.0,120.895381,0.0,0.0,2939.263,2684.291009,15.0,6.0,1161.0,755.5995,74.0,0.0,182.82,-8.555276,1,4,Medium
0.0,7.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,21.0,57.0,0.0,71.0,7.0,7.0,11.3207,755.1100000000001,212.0,-23.1,80.237928,95.866362,61.348054,63.254201,155.0,50.0,124.206301,0.0,7.0,2977.432,3372.284031,6.0,6.0,1165.0,805.3108000000002,57.0,0.0,175.57113899999996,-8.857412,1,4,Medium
0.0,7.0,0.0,6.0,0.0,3.0,0.0,0.0,5.0,21.0,51.0,0.0,69.0,16.0,7.0,7.095599999999999,877.8399999999999,213.0,-25.06,82.68318,91.595978,62.471049,62.618595000000006,152.0,45.0,123.452168,0.0,7.0,2983.4349999999995,3548.1261000000004,13.0,6.0,1164.0,811.8059000000001,61.0,0.0,174.61113899999998,-8.950268,1,4,Medium
0.0,7.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,21.0,56.0,0.0,81.0,6.0,13.0,24.2858,683.54,244.0,-28.25,79.18903499999999,103.818155,55.400682,74.43773,188.0,50.0,141.423734,0.0,13.0,3379.948,4506.949049,2.0,6.0,1312.0,940.1166,56.0,0.0,190.911735,-9.104598,1,4,Medium
0.0,2.0,3.0,9.0,0.0,7.0,0.0,0.0,0.0,21.0,64.0,0.0,75.0,9.0,2.0,-0.6086000000000005,867.4000000000001,200.0,-20.38,90.978699,97.5985,65.240094,58.694158,136.0,55.0,118.782712,0.0,2.0,2855.216,2679.0268180000003,7.0,6.0,1127.0,742.9476,64.0,0.0,175.811754,-8.6637535,1,4,Medium
0.0,7.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,22.0,61.0,0.0,86.0,8.0,12.0,21.017199999999995,752.21,254.0,-29.12,88.98320000000001,108.436906,59.964699,77.24055200000001,193.0,53.0,148.276895,0.0,12.0,3528.11,4580.141774,0.0,6.0,1372.0,972.11,61.0,0.0,201.959969,-8.984552,1,4,Medium
0.0,3.0,2.0,8.0,0.0,9.0,0.0,0.0,0.0,22.0,65.0,0.0,76.0,8.0,3.0,1.752099999999999,888.13,208.0,-21.46,90.146575,101.056592,67.422126,61.012241,143.0,57.0,122.608241,0.0,3.0,2963.3320000000003,2848.201527,9.0,6.0,1168.0,775.0812,65.0,0.0,180.827631,-8.6966095,1,4,Medium
0.0,0.0,3.0,9.0,4.0,5.0,0.0,0.0,0.0,21.0,62.0,0.0,71.0,9.0,0.0,-0.914,826.94,188.0,-18.74,91.207017,93.867404,66.84147,55.361656,126.0,53.0,113.700566,0.0,0.0,2699.076,2279.421264,5.0,6.0,1071.0,700.914,62.0,0.0,169.26,-8.591444,1,4,Medium
0.0,6.0,2.0,8.0,0.0,0.0,0.0,5.996695,0.0,21.996695,61.990085,0.0,87.983475,8.0,11.996695,20.890068847,761.32257335,255.95373,-29.31415015,90.147912027655,109.884290054315,59.686014117385,77.86559532435,193.963645,53.990085,149.366437398065,0.0,11.996695,3557.50073273,4607.408416151845,0.0,6.0,1383.75543,978.592527635,61.990085,0.0,203.71177761337,-8.984195,1,4,Medium
0.0,5.97523,2.0,8.0,0.0,0.0,0.0,5.996695,0.0,21.971925,61.940545,0.0,87.909165,8.0,11.971925,20.842614481,760.67112235,255.65649,-29.27526125,90.084000498425,109.776853870045,59.625731814245,77.77498458367,193.715945,53.940545,149.200606904825,0.0,11.971925,3553.48333597,4600.858562210395,0.0,6.0,1382.21969,977.442332685,61.940545,0.0,203.50059164008,-8.983893,1,4,Medium
0.0,5.0,0.0,6.0,0.0,0.0,5.0,5.0,0.0,21.0,53.0,0.0,79.0,6.0,10.0,26.1018,633.85,235.0,-25.630000000000003,88.91896,101.300776,58.51082,73.188062,182.0,47.0,140.726236,0.0,10.0,3271.981,4037.504254,0.0,6.0,1282.0,917.64,53.0,0.0,190.258215,-8.921096,1,4,Medium
0.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,5.0,21.0,50.0,0.0,69.0,16.0,8.0,9.3035,857.61,217.0,-25.8,81.899955,91.601254,61.793301,64.066604,157.0,44.0,125.684599,0.0,8.0,3029.507,3724.878413,12.0,6.0,1180.0,829.9991,60.0,0.0,175.967016,-9.000105,1,4,Medium
0.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,22.0,60.0,0.0,88.0,7.0,14.0,25.6355,724.6400000000001,262.0,-30.51,86.358687,110.501331,57.814475,80.075061,202.0,53.0,152.103184,0.0,14.0,3626.234,4894.8619960000005,0.0,6.0,1407.0,1007.5110000000002,60.0,0.0,204.733501,-9.065959,1,4,Medium
0.0,8.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,21.0,56.0,0.0,81.0,7.0,13.0,23.9621,679.8800000000001,246.0,-28.54,81.424228,103.230848,55.923871000000005,75.138485,190.0,49.0,143.177662,0.0,13.0,3403.994,4573.967339000001,0.0,6.0,1321.0,947.76,56.0,0.0,192.635846,-9.068814,1,4,Medium
0.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,6.0,21.0,51.0,0.0,71.0,19.0,0.0,1.9072999999999976,909.07,197.0,-20.58,104.729925,90.311101,68.869361,59.190459,134.0,44.0,121.078674,0.0,0.0,2811.403,2584.995376,12.0,6.0,1119.0,757.1796,63.0,0.0,176.42000000000002,-8.6171465,1,4,Medium
0.0,7.0,1.0,7.0,0.0,0.0,7.0,0.0,0.0,22.0,53.0,0.0,74.0,7.0,7.0,22.674499999999995,660.0300000000001,227.0,-23.65,95.581684,98.749458,65.58698100000001,70.69132300000001,174.0,46.0,138.62989199999998,0.0,7.0,3177.933,3584.6230450000003,0.0,6.0,1253.0,887.8180000000001,53.0,0.0,190.021139,-8.793844,1,4,Medium
0.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,0.0,21.0,53.0,0.0,74.0,6.0,10.0,22.9213,633.85,225.0,-25.630000000000003,78.68891500000001,97.685081,58.012815,68.908852,172.0,47.0,132.839481,0.0,10.0,3131.711,3890.832064,0.0,6.0,1222.0,871.82,53.0,0.0,180.258215,-8.926777,1,4,Medium
0.0,5.0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,21.0,52.0,0.0,69.0,18.0,5.0,1.745800000000001,943.96,206.0,-24.07,85.421145,90.907201,64.101474,59.863456000000006,142.0,46.0,119.410336,0.0,5.0,2903.306,3248.840323,16.0,6.0,1136.0,779.5788000000001,64.0,0.0,172.409385,-8.776856,1,4,Medium
0.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,21.0,49.0,0.0,69.0,18.0,8.0,8.3695,883.27,218.0,-26.29,83.07147,90.923029,62.06823,64.207483,157.0,43.0,126.107629,0.0,8.0,3041.522,3779.097262,13.0,6.0,1184.0,834.1584,61.0,0.0,176.477016,-9.0064,1,4,Medium
0.0,8.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,22.0,60.0,0.0,84.0,8.0,12.0,21.1384,742.98,252.0,-28.92,87.80606999999999,106.97034,60.236238,76.601306,192.0,52.0,147.16154,0.0,12.0,3498.084,4551.907888000001,0.0,6.0,1360.0,965.452,60.0,0.0,200.17408,-8.985002,1,4,Medium
0.0,8.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,22.0,59.0,0.0,86.0,7.0,14.0,25.7567,715.4100000000001,260.0,-30.31,85.181557,109.034765,58.086014000000006,79.435815,201.0,52.0,150.98782899999998,0.0,14.0,3596.208,4866.62811,0.0,6.0,1395.0,1000.853,59.0,0.0,202.947612,-9.064733,1,4,Medium
0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,22.0,50.0,0.0,70.0,18.0,8.0,10.1326,889.34,224.0,-27.04,85.765828,93.394832,65.3026,66.19931600000001,162.0,44.0,130.261368,0.0,8.0,3125.64,3843.72137,12.0,6.0,1218.0,859.5766,62.0,0.0,181.727016,-8.942985,1,4,Medium
0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,21.0,51.0,0.0,71.0,15.0,9.0,12.0005,817.29,224.0,-26.540000000000003,83.357538,93.164014,61.092274,66.713735,165.0,44.0,130.363283,0.0,9.0,3117.636,3942.664053,8.0,6.0,1213.0,858.3344,59.0,0.0,180.322893,-8.989264,1,4,Medium
0.0,8.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,22.0,56.0,0.0,84.0,10.0,14.0,24.3336,761.16,258.0,-30.8,84.112264,106.799056,58.384222,78.377572,198.0,50.0,148.964606,0.0,14.0,3566.166,4879.813631999999,4.0,6.0,1382.0,994.8702,60.0,0.0,200.457612,-9.10794,1,4,Medium
2.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,21.0,44.0,0.0,63.0,20.0,8.0,6.520300000000001,930.71,209.0,-26.700000000000003,80.04404499999998,83.298174,62.363039,60.518804,149.0,40.0,119.146009,0.0,8.0,2909.323,3707.593889,16.0,4.0,1130.0,797.0905,60.0,0.0,167.067016,-9.109225,1,4,Medium
3.0,0.0,4.0,10.0,0.0,5.0,0.0,0.0,0.0,22.0,64.0,0.0,74.0,13.0,0.0,-5.911999999999999,949.64,195.0,-20.1,98.860624,94.367635,70.23879500000001,56.28716,128.0,54.0,116.57253899999998,0.0,0.0,2798.149,2419.165433,8.0,6.0,1108.0,722.5532000000001,67.0,0.0,174.9,-8.563755,1,4,Medium
4.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,0.0,68.0,12.0,8.0,12.5908,773.22,216.0,-25.0,85.616754,89.840776,64.406886,64.170878,160.0,44.0,127.001096,0.0,8.0,3013.544,3612.918416,4.0,6.0,1176.0,830.6456000000001,56.0,0.0,175.767016,-8.875486,1,4,Medium
4.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,21.0,53.0,0.0,62.0,13.0,0.0,-0.0872000000000001,792.95,175.0,-18.54,90.258788,81.69507200000001,67.27644000000001,51.171127000000006,118.0,44.0,106.776945,0.0,0.0,2502.929,2148.851356,4.0,6.0,993.0,664.1006,57.0,0.0,156.46,-8.409367,1,4,Medium
4.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,21.0,59.0,0.0,71.0,17.0,0.0,-7.049,930.9,189.0,-20.21,99.927614,87.42604500000002,67.747319,54.53761300000001,124.0,48.0,113.710146,0.0,0.0,2703.083,2451.200717,6.0,6.0,1069.0,703.9217000000001,65.0,0.0,168.79000000000002,-8.5233,1,4,Medium
4.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,21.0,58.0,0.0,67.0,13.0,0.0,-5.225200000000001,894.1,180.0,-18.74,91.931453,86.345752,66.96909,51.71673200000001,118.0,49.0,107.54855,0.0,0.0,2582.924,2206.477516,9.0,6.0,1023.0,671.1596,62.0,0.0,161.26,-8.561392,1,4,Medium
4.0,0.0,2.0,8.0,0.0,9.0,0.0,0.0,0.0,23.0,63.0,0.0,71.0,12.0,0.0,-5.3645000000000005,981.59,192.0,-19.91,95.245978,94.130643,72.9403,54.796881,125.0,55.0,113.604029,0.0,0.0,2761.084,2286.574484,13.0,6.0,1094.0,713.3418,67.0,0.0,172.09,-8.571194,1,4,Medium
5.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0,21.0,55.0,0.0,63.0,13.0,0.0,-4.830500000000001,885.0900000000001,173.0,-18.21,88.365706,82.655944,66.81081499999999,49.356379,113.0,47.0,102.986942,0.0,0.0,2483.815,2081.464171,11.0,6.0,984.0,648.0078000000001,60.0,0.0,154.79,-8.550868,1,4,Medium
5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,21.0,52.0,0.0,65.0,22.0,0.0,-9.0114,993.3,181.0,-20.66,96.464089,80.822303,68.16218099999999,51.259896,116.0,43.0,107.548345,0.0,0.0,2585.947,2393.591743,13.0,6.0,1021.0,678.9464,65.0,0.0,160.34,-8.519127,1,4,Medium
5.0,0.0,2.0,8.0,0.0,7.0,0.0,0.0,0.0,22.0,58.0,0.0,66.0,13.0,0.0,-5.1226,931.62,181.0,-19.04,91.72913,86.988019,69.922245,51.56645399999999,118.0,50.0,107.449323,0.0,0.0,2599.931,2169.138743,12.0,6.0,1030.0,676.2496,63.0,0.0,161.95999999999998,-8.563938,1,4,Medium
5.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,21.0,54.0,0.0,61.0,12.0,0.0,-4.3856,879.52,169.0,-17.72,84.953383,81.776685,66.559165,48.016378,110.0,47.0,100.117659,0.0,0.0,2429.743,1986.211995,13.0,6.0,963.0,633.7064,59.0,0.0,151.28,-8.55584,1,4,Medium
6.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,21.0,45.0,0.0,62.0,13.0,8.0,13.8373,712.8,200.0,-23.51,79.422142,81.724983,60.519263,59.413016,149.0,38.0,117.646209,0.0,8.0,2786.332,3364.784868,6.0,7.0,1087.0,781.1794000000001,51.0,0.0,161.228794,-8.879282,1,4,Medium
6.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,22.0,58.0,0.0,78.0,10.0,8.0,8.186599999999999,937.3,222.0,-27.5,89.875316,93.734128,62.424014,64.557582,158.0,54.0,126.277852,0.0,8.0,3109.402,3771.171866,6.0,0.0,1212.0,824.2324000000001,64.0,0.0,179.154128,-9.155565,1,4,Medium
6.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,0.0,58.0,10.0,8.0,10.3006,797.03,196.0,-24.58,75.628575,77.45303200000001,61.316681,56.787965,144.0,42.0,112.023348,0.0,8.0,2726.076,3395.473972,6.0,1.0,1060.0,740.1884,52.0,0.0,156.187016,-9.061981,1,4,Medium
6.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,23.0,52.0,0.0,67.0,14.0,7.0,9.9904,833.1,214.0,-25.01,89.45655500000001,88.54647700000001,68.382814,62.89224000000001,156.0,44.0,125.846396,0.0,7.0,2993.514,3464.318337,6.0,6.0,1170.0,822.9934000000001,58.0,0.0,175.661139,-8.829041,1,4,Medium
6.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0,22.0,56.0,0.0,64.0,14.0,0.0,-5.1728000000000005,928.18,178.0,-19.0,91.575706,84.17747,70.01562,50.546102,116.0,48.0,105.75699799999998,0.0,0.0,2554.894,2139.377574,12.0,6.0,1012.0,667.3992000000001,62.0,0.0,159.0,-8.541128,1,4,Medium
6.0,0.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,21.0,53.0,0.0,61.0,14.0,0.0,-4.8807,881.65,170.0,-18.17,88.212282,79.845395,66.90419,48.336027,111.0,45.0,101.294617,0.0,0.0,2438.778,2051.703002,11.0,6.0,966.0,639.1574,59.0,0.0,151.82999999999998,-8.510008,1,4,Medium
6.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,22.0,44.0,0.0,56.0,12.0,6.0,13.0748,714.7400000000001,190.0,-22.3,78.71357799999998,78.730064,65.691712,56.11767,140.0,38.0,112.795734,0.0,6.0,2659.186,2963.286172,6.0,6.0,1042.0,742.3083999999999,50.0,0.0,156.27526199999997,-8.705876,1,4,Medium
7.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,45.0,0.0,59.0,13.0,8.0,12.4777,771.6600000000001,201.0,-24.39,79.798113,79.86710400000001,64.351926,58.875394,149.0,39.0,117.054838,0.0,8.0,2797.291,3395.2827910000005,7.0,5.0,1090.0,778.0298,52.0,0.0,161.37701599999997,-8.896483,1,4,Medium
7.0,0.0,2.0,8.0,0.0,5.0,0.0,0.0,0.0,22.0,54.0,0.0,62.0,15.0,0.0,-5.223000000000001,924.74,175.0,-18.96,91.422282,81.366921,70.108995,49.52575,114.0,46.0,104.064673,0.0,0.0,2509.857,2109.616405,12.0,6.0,994.0,658.5488,61.0,0.0,156.04,-8.504956,1,4,Medium
7.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,46.0,0.0,60.0,14.0,7.0,10.677199999999996,777.5600000000002,199.0,-23.65,82.527384,80.52459400000001,65.11310900000001,58.321812,146.0,39.0,116.822407,0.0,7.0,2778.289,3251.63042,7.0,6.0,1085.0,771.5998,53.0,0.0,162.021139,-8.788424,1,4,Medium
8.0,0.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,21.0,49.0,0.0,63.0,16.0,3.0,1.278999999999999,841.7700000000001,182.0,-20.910000000000004,89.087149,78.639823,64.243079,52.557088,125.0,41.0,107.95332499999998,0.0,3.0,2576.998,2607.139261,8.0,6.0,1014.0,696.0102,57.0,0.0,155.33529800000002,-8.529344,1,4,Medium
8.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,0.0,55.0,15.0,5.0,6.5033,768.0500000000002,180.0,-21.3,80.576986,73.371418,63.45055,52.195367000000005,129.0,36.0,106.202839,0.0,5.0,2524.992,2780.6900530000003,8.0,6.0,989.0,698.1212,51.0,0.0,149.179385,-8.58327,1,4,Medium
0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,5.0,22.0,56.0,0.0,67.0,16.0,0.0,-3.5138,964.8300000000002,188.0,-20.51,89.856514,91.240441,70.63406499999999,54.147002,122.0,50.0,111.515927,0.0,0.0,2697.052,2340.908321,16.0,6.0,1068.0,705.6363,66.0,0.0,167.48999999999998,-8.570929,0,5,Low
