A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_hbd,total_balabanj,total_n_oxygen,total_n_nitrogen,total_logp,total_num_sat_rings,total_n_carbon,total_chi1v,total_tpsa,total_num_valence_electrons,total_bertzct,total_num_aromatic_heterocycles,total_molar_ref,total_num_aliphatic_rings,total_num_rings,total_kappa3,total_mw,total_arom_rings,total_kappa1,charge,total_heavy_atom_count,total_chi0v,total_hallkieralpha,total_hba,total_num_heteroatoms,total_rot_bonds,total_kappa2,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,55.832148,43.0,13.0,-12.8016,0.0,116.0,51.680858,963.34,1028.0,2135.422751,0.0,664.8973000000001,0.0,0.0,98.507672,2646.221,0.0,173.68480499999998,-2.0,177.0,109.680442,-16.41,43.0,61.0,60.0,89.963299,-8.634643,1,2.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,70.369495,46.0,3.0,21.1974,0.0,156.0,69.094225,674.2,1188.0,2629.634375,0.0,808.0693,0.0,0.0,87.078272,2927.8830000000003,0.0,188.13,1.0,205.0,133.03721,-16.87,46.0,49.0,80.0,99.759964,-8.371809,1,4.0,Medium
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,29.0,65.897706,83.0,5.0,-0.9837999999999988,6.0,192.0,90.149075,1216.93,1626.0,4066.846504,0.0,1024.8317,6.0,6.0,104.405462,4046.784,0.0,249.88629,5.0,280.0,172.239686,-18.43,83.0,88.0,96.0,124.140407,-8.695045,1,2.0,Medium
5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,65.208571,52.0,10.0,-7.501000000000001,0.0,144.0,63.224835,1010.82,1228.0,2721.9107150000004,0.0,796.7292,0.0,0.0,102.85077,3135.907,0.0,206.460895,0.0,211.0,134.860594,-18.07,52.0,67.0,67.0,97.545689,-8.6925,1,4.0,Medium
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,48.33456699999999,53.0,7.0,-4.582000000000001,0.0,118.0,51.680976,993.13,1080.0,2234.926274,0.0,691.5467000000001,0.0,0.0,98.295616,2820.121,0.0,187.953253,1.0,185.0,115.14065,-15.99,53.0,67.0,62.0,100.792503,-8.561566,1,4.0,Medium
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,74.433918,48.0,4.0,-2.5157000000000007,0.0,129.0,55.309592,829.41,1042.0,2321.238832,0.0,668.221,0.0,0.0,84.891962,2586.087,0.0,163.3,-7.0,181.0,112.455458,-17.700000000000003,48.0,52.0,59.0,74.654125,-8.598079,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,46.777989,53.0,10.0,-10.8495,5.0,131.0,59.92091000000001,949.38,1152.0,2656.039665,0.0,737.8317999999999,5.0,5.0,85.84870500000001,2970.563,0.0,186.9317,5.0,199.0,123.035761,-15.98,53.0,68.0,58.0,93.911261,-8.707108,1,3.0,Medium
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,47.398142,47.0,19.0,-3.520600000000001,3.0,148.0,68.83659899999999,1029.91,1284.0,2948.5887,0.0,862.0183000000001,3.0,3.0,101.99142899999998,3292.688,0.0,214.132249,9.0,220.0,140.50299,-15.81,47.0,72.0,72.0,111.678044,-8.82506,1,3.0,Medium
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,70.897829,46.0,5.0,-7.195200000000002,0.0,122.0,52.380924,799.3800000000001,996.0,2193.051335,0.0,632.8371,0.0,0.0,84.46370999999999,2472.931,0.0,156.05,-7.0,173.0,107.205139,-16.95,46.0,51.0,58.0,72.103992,-8.611446,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,56.606294000000005,50.0,10.0,-8.8297,0.0,129.0,58.177252,943.36,1130.0,2372.209628,0.0,732.5958,0.0,0.0,94.126365,2901.568,0.0,190.960895,4.0,194.0,121.91116,-16.57,50.0,65.0,69.0,100.826492,-8.695455,1,3.0,Medium
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,24.0,6.0,59.418192000000005,48.0,6.0,39.9018,0.0,216.0,98.676228,880.02,1620.0,3317.707314,0.0,1128.3546,0.0,0.0,166.414998,4058.256,0.0,274.777074,0.0,276.0,182.917434,-17.46,48.0,60.0,138.0,173.84499,-8.526905,0,5.0,High
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,73.63521,49.0,3.0,-5.058500000000001,0.0,113.0,47.283293,817.54,946.0,2077.290274,0.0,597.8411000000001,0.0,0.0,82.281735,2363.647,0.0,147.3,-6.0,165.0,100.384012,-17.7,49.0,52.0,46.0,65.514217,-8.490182,2,0.0,Low
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,63.542006,48.0,4.0,28.3798,0.0,180.0,80.483766,825.4,1380.0,3040.811538,0.0,946.1456,0.0,0.0,107.999772,3454.364,0.0,230.28471600000003,0.0,236.0,155.787496,-16.54,48.0,56.0,98.0,124.74288,-8.492393,1,2.0,Medium
2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,66.989256,48.0,5.0,-11.657100000000002,0.0,111.0,47.057356,907.91,956.0,2087.578234,0.0,596.2635,0.0,0.0,84.55102199999999,2420.53,0.0,154.252358,-8.0,166.0,100.86941500000002,-17.16,48.0,55.0,49.0,69.142718,-8.581479,2,0.0,Low
4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,42.608685,43.0,12.0,-11.6844,0.0,102.0,44.771733,996.41,964.0,2033.993916,0.0,620.3376000000001,0.0,0.0,89.07178400000001,2548.243,0.0,171.859432,0.0,165.0,103.057143,-14.79,43.0,63.0,47.0,85.244162,-8.580033,1,3.0,Medium
3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,64.816175,44.0,7.0,16.2073,0.0,161.0,71.166259,748.43,1252.0,2781.1565330000003,0.0,852.6570999999999,0.0,0.0,96.378132,3134.455,0.0,206.328537,2.0,215.0,142.433085,-16.79,44.0,54.0,78.0,104.122769,-8.55047,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,22.0,33.0,51.307412,86.0,5.0,-4.475600000000002,7.0,189.0,89.626075,1481.61,1662.0,4224.395058,0.0,1033.7408999999998,7.0,7.0,102.598064,4225.933,0.0,267.08990000000006,0.0,285.0,173.494737,-17.810000000000002,86.0,96.0,97.0,132.203424,-8.687678,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,68.647961,47.0,3.0,-5.005800000000002,0.0,110.0,46.802609,791.24,918.0,1961.778193,0.0,580.3551,0.0,0.0,79.958122,2291.5840000000003,0.0,143.09,-6.0,160.0,96.458938,-16.91,47.0,50.0,52.0,69.250447,-8.485846,2,0.0,Low
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,71.915089,47.0,5.0,-4.344200000000001,0.0,128.0,55.34673900000001,813.95,1038.0,2342.020256,0.0,666.3885,0.0,0.0,82.733488,2575.108,0.0,163.01,-5.0,180.0,112.542204,-16.99,47.0,52.0,59.0,73.77540499999999,-8.625408,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,68.312727,42.0,5.0,-3.481300000000001,0.0,117.0,50.576866,712.8,942.0,1967.701182,0.0,608.7625,0.0,0.0,82.590416,2340.8160000000003,0.0,147.20999999999998,-5.0,164.0,101.283347,-16.79,42.0,47.0,58.0,74.096863,-8.540846,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,22.0,5.0,73.183632,49.0,0.0,42.8531,0.0,207.0,93.851719,748.9000000000001,1492.0,3099.653467,0.0,1032.788,0.0,0.0,148.28010999999998,3638.148,0.0,238.42,-5.0,256.0,166.023621,-17.58,49.0,49.0,134.0,153.300576,-8.45862,1,1.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,60.306784,45.0,21.0,0.2267999999999995,0.0,158.0,72.96891,971.54,1332.0,2877.488776,0.0,907.3635,0.0,0.0,105.350012,3361.092,0.0,221.724716,8.0,228.0,147.339048,-17.099999999999998,45.0,70.0,88.0,121.739163,-8.822924,1,3.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,57.23897199999999,51.0,18.0,-7.4247,3.0,177.0,84.54012,859.93,1458.0,3153.891948,0.0,979.7514,3.0,3.0,102.927882,3682.586,0.0,237.833199,18.0,250.0,162.265467,-17.22,51.0,73.0,102.0,135.391683,-8.75424,1,4.0,Medium
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,28.0,40.405655,49.0,18.0,-19.5773,2.0,117.0,53.638367,1216.25,1128.0,2547.107451,0.0,718.9792,2.0,2.0,95.161276,2975.1450000000004,0.0,197.77104100000005,0.0,193.0,119.10548,-15.69,49.0,76.0,54.0,96.422187,-8.660111,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,22.0,66.491746,72.0,6.0,-20.7638,4.0,142.0,65.20351600000001,1150.3200000000002,1268.0,2979.025792,0.0,767.1990000000001,4.0,4.0,95.712868,3179.42,0.0,193.47086,-2.0,220.0,128.968826,-18.74,72.0,78.0,76.0,98.003038,-8.693447,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,34.0,68.923835,80.0,10.0,-3.5551999999999992,6.0,194.0,91.478991,1257.23,1648.0,4024.716585,0.0,1048.0422,6.0,6.0,106.932847,4099.9,0.0,253.09629,5.0,284.0,174.18615,-19.22,80.0,90.0,97.0,127.774622,-8.681844,1,3.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,72.712988,48.0,3.0,-3.748300000000001,0.0,119.0,50.980101,824.97,976.0,2115.100754,0.0,619.4573,0.0,0.0,82.967648,2429.794,0.0,152.34,-8.0,170.0,103.286404,-17.66,48.0,51.0,57.0,73.201978,-8.542674,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,54.873609,45.0,9.0,-16.378500000000003,3.0,105.0,46.161333000000006,911.28,930.0,2060.819715,0.0,579.8229,3.0,3.0,83.44765799999999,2382.876,0.0,147.88536599999998,-6.0,162.0,96.395598,-16.200000000000003,45.0,57.0,45.0,70.549446,-8.700732,2,0.0,Low
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,75.566148,48.0,4.0,-5.502400000000001,0.0,124.0,52.323864,843.2400000000001,1012.0,2297.755894,0.0,642.6999999999999,0.0,0.0,83.976884,2514.944,0.0,158.3,-8.0,176.0,109.16884600000002,-17.700000000000003,48.0,52.0,50.0,66.806742,-8.595013,2,0.0,Low
0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,55.12896599999999,41.0,15.0,-12.4088,0.0,124.0,56.13302,909.76,1076.0,2167.302849,0.0,704.8955000000001,0.0,0.0,104.02662999999998,2758.485,0.0,181.684805,0.0,185.0,116.260124,-16.41,41.0,61.0,70.0,99.899323,-8.672512,1,1.0,Medium
0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,53.625553,37.0,19.0,-10.5583,0.0,141.0,65.737368,841.27,1180.0,2475.779182,0.0,794.7243,0.0,0.0,105.438778,3002.08,0.0,199.394805,7.0,202.0,131.604338,-15.7,37.0,61.0,81.0,109.392971,-8.766835,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,57.421494,42.0,8.0,-5.742400000000002,0.0,106.0,44.81124200000001,893.2800000000001,926.0,2028.020855,0.0,595.2274000000001,0.0,0.0,88.80983,2376.4,0.0,154.725844,-6.0,160.0,99.294581,-15.75,42.0,54.0,41.0,70.423385,-8.612154,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,57.452214,45.0,10.0,-6.350300000000001,0.0,123.0,55.094573,827.4000000000001,1050.0,2078.882943,0.0,682.1282000000001,0.0,0.0,99.227203,2661.465,0.0,172.616883,-1.0,181.0,112.313869,-16.24,45.0,58.0,74.0,100.040306,-8.637346,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,72.79015100000001,48.0,5.0,-0.4991000000000021,0.0,133.0,58.689721000000006,792.36,1072.0,2260.608959,0.0,696.8107,0.0,0.0,85.745755,2661.242,0.0,168.26000000000002,-3.0,186.0,115.219281,-17.74,48.0,53.0,70.0,87.957322,-8.579608,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,59.62777,46.0,3.0,17.430899999999998,0.0,139.0,60.767191,757.6300000000001,1110.0,2411.786492,0.0,746.8665000000001,0.0,0.0,86.699522,2797.799,0.0,183.118537,0.0,191.0,123.046157,-16.0,46.0,52.0,68.0,96.002366,-8.473817,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,57.39842,46.0,5.0,-11.3352,0.0,100.0,42.764017,846.98,888.0,1766.31282,0.0,551.5077,0.0,0.0,86.351562,2273.7200000000003,0.0,146.03853700000002,-7.0,154.0,92.201305,-16.08,46.0,54.0,53.0,76.870807,-8.534194,2,0.0,Low
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,54.820755,43.0,10.0,-7.1754000000000016,0.0,110.0,47.87755700000001,950.02,974.0,2002.2986840000003,0.0,628.8862000000001,0.0,0.0,99.015065,2513.99,0.0,164.804805,-5.0,168.0,103.059121,-16.29,43.0,58.0,54.0,85.446952,-8.615763,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,73.573336,54.0,12.0,2.4493,0.0,161.0,73.679869,890.72,1318.0,2826.4841049999995,0.0,877.9722,0.0,0.0,99.15696,3264.169,0.0,208.74,6.0,227.0,143.236207,-18.26,54.0,66.0,94.0,117.398379,-8.76162,1,1.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,21.0,4.0,57.233095000000006,42.0,4.0,50.2403,0.0,219.0,100.63862799999998,704.3499999999999,1580.0,3269.656159,0.0,1119.3484,0.0,0.0,157.171314,3908.447,0.0,264.234716,1.0,269.0,180.64821,-15.590000000000002,42.0,50.0,143.0,171.32138600000002,-8.4709,0,5.0,High
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,56.315301,48.0,5.0,15.0639,0.0,143.0,62.860561,839.21,1172.0,2534.399659,0.0,787.7376999999999,0.0,0.0,93.76254,2988.857,0.0,198.240895,2.0,201.0,130.14057100000002,-16.29,48.0,58.0,70.0,104.127307,-8.568586,1,4.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,68.393799,50.0,3.0,-7.285400000000001,0.0,112.0,48.207673,821.76,948.0,1987.985615,0.0,592.1253,0.0,0.0,84.495216,2366.6270000000004,0.0,147.97,-7.0,165.0,98.627842,-17.03,50.0,53.0,60.0,76.724188,-8.52993,2,0.0,Low
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,8.0,73.386662,46.0,6.0,35.6662,0.0,222.0,101.916766,728.68,1600.0,3351.28196,0.0,1112.1898,0.0,0.0,165.315204,3895.686,0.0,256.3,0.0,274.0,180.963912,-17.7,46.0,52.0,144.0,163.212476,-8.541042,1,4.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,52.870125,52.0,18.0,-4.1343,4.0,157.0,72.98056,1059.67,1350.0,3139.070467,0.0,899.589,4.0,4.0,102.255777,3443.4180000000006,0.0,220.429449,9.0,232.0,146.89398599999998,-16.97,52.0,75.0,75.0,113.977006,-8.813238,1,3.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,59.62777,48.0,4.0,17.2003,0.0,145.0,63.567668,811.5699999999999,1170.0,2536.702716,0.0,787.6426,0.0,0.0,92.29357,2964.427,0.0,195.284716,1.0,201.0,129.91582599999998,-16.540000000000003,48.0,56.0,71.0,102.580569,-8.515584,1,4.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,56.099973,42.0,8.0,9.1799,0.0,131.0,57.69827600000001,824.13,1076.0,2312.8158350000003,0.0,722.6784,0.0,0.0,93.38522,2732.115,0.0,179.725844,-1.0,185.0,118.378394,-15.75,42.0,54.0,65.0,94.479246,-8.623353,1,3.0,Medium
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,78.391964,48.0,5.0,21.2175,0.0,186.0,82.87780699999999,764.7,1390.0,3167.00124,0.0,945.5857,0.0,0.0,102.550972,3406.6890000000003,0.0,221.26,-1.0,239.0,157.563849,-17.74,48.0,53.0,97.0,111.7594,-8.54419,1,1.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,57.991907,43.0,11.0,-10.4622,0.0,118.0,52.886926,827.21,1014.0,2022.9644970000004,0.0,656.2509,0.0,0.0,91.438869,2574.347,0.0,166.918537,-1.0,175.0,108.461839,-16.2,43.0,57.0,68.0,92.868664,-8.615241,1,2.0,Medium
5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,35.077047,41.0,16.0,-16.4203,3.0,111.0,50.409318,977.74,1032.0,2255.7045930000004,0.0,668.4908,3.0,3.0,90.913143,2735.985,0.0,181.004094,3.0,177.0,111.626087,-14.580000000000002,41.0,66.0,48.0,90.223773,-8.646678,1,3.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,57.70513700000001,42.0,10.0,-2.5310000000000006,0.0,114.0,48.66087,902.13,992.0,2173.56953,0.0,650.5944,0.0,0.0,87.42258999999999,2556.115,0.0,168.280895,-3.0,171.0,108.375549,-16.25,42.0,57.0,44.0,76.998577,-8.620422,1,1.0,Medium
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,22.0,6.0,72.927832,45.0,5.0,21.177,0.0,186.0,83.978059,759.3299999999999,1372.0,2869.0805010000004,0.0,932.2723,0.0,0.0,142.564364,3354.6600000000003,0.0,218.38,-5.0,236.0,152.631924,-17.619999999999997,45.0,50.0,115.0,132.04135200000002,-8.604177,1,1.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,57.182611,50.0,10.0,-5.5297,0.0,135.0,61.66338999999999,892.83,1160.0,2455.959917,0.0,759.993,0.0,0.0,91.263846,2954.309,0.0,193.674716,7.0,199.0,125.938072,-16.15,50.0,64.0,75.0,104.716388,-8.76696,1,3.0,Medium
5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,61.48094999999999,51.0,9.0,-7.132700000000001,0.0,135.0,59.195586000000006,986.48,1164.0,2569.806683,0.0,752.5092999999999,0.0,0.0,97.794848,2980.666,0.0,196.250895,0.0,200.0,127.052154,-17.279999999999998,51.0,65.0,63.0,93.496959,-8.674512,1,4.0,Medium
